,ground.x,ground.y,ground.z,ground.e0,ground.e1,ground.e2,ground.e3,rbs_l1.x,rbs_l1.y,rbs_l1.z,rbs_l1.e0,rbs_l1.e1,rbs_l1.e2,rbs_l1.e3,rbs_l2.x,rbs_l2.y,rbs_l2.z,rbs_l2.e0,rbs_l2.e1,rbs_l2.e2,rbs_l2.e3,rbs_l3.x,rbs_l3.y,rbs_l3.z,rbs_l3.e0,rbs_l3.e1,rbs_l3.e2,rbs_l3.e3,time
48,-4.1650551444558437e-19,1.1419157346652786e-17,-5.262345413076149e-18,1.0,-3.4040838881641235e-20,-5.529012078724666e-20,9.172621321851765e-21,-1.0450282913127985e-17,-24.86898880129288,96.85831644316593,-0.9921147021722557,-0.12533323359161763,5.269076312699907e-20,-1.6814798050610607e-20,-411.764406685053,-449.86898880129286,399.1922984734706,0.9984360105538053,-0.021761363732982663,-0.047599732489674626,-0.019653095802090022,-611.764406685053,-850.0,302.3339820303047,0.9982871860108025,5.4618824038649245e-21,-0.05850382067069945,4.790898699147855e-21,0.96
49,5.79296840703824e-19,7.577785681449742e-18,-6.1297071510645525e-18,1.0,3.5361231031728856e-20,3.841458474685979e-20,-3.0717432188630935e-21,7.143976469619199e-18,-12.533323399171152,99.21147046977524,-0.9980267292860717,-0.06279051950271246,-3.3490537853610976e-20,9.581054804411529e-21,-394.6957874474225,-437.53332339917114,412.8092234147109,0.9995561506078886,-0.011051049637559814,-0.025807459906438124,-0.009967679047634884,-594.6957874474225,-850.0,313.5977529449357,0.9995247183316306,1.744939621321158e-20,-0.03082758348067051,-1.295053978767997e-20,0.98
50,1.3313225753200492e-18,8.177306114747785e-18,-4.642008298066834e-18,1.0,6.487718986569968e-21,9.83677831576305e-22,1.5304227944583148e-21,2.04805278659007e-18,-2.1690982343613996e-14,100.0000003410165,-1.0000000008544374,8.041018821251062e-11,-3.583814649682974e-21,-4.1308792387580186e-21,-375.0000045746044,-425.00000000000006,424.9999981320481,1.0000000021671407,-1.9674068983198102e-09,-6.683915278359238e-09,1.7085707121978827e-09,-575.0000045746044,-850.0,324.9999977910316,1.0000000012590369,3.061572521814119e-21,-6.054990783929231e-09,1.1700628183730897e-20,1.0
51,5.791651220915317e-19,2.6652633367910086e-17,1.5530361793415351e-18,1.0,-2.765725496833065e-20,-9.885812265274759e-20,-1.8268139230823172e-21,-1.878805782806241e-17,12.53332339917112,99.21147046977525,-0.9980267292759738,0.06279051966321576,9.745542862037457e-20,6.795035111471245e-21,-352.59313776524306,-412.46667660082886,435.3146308926034,0.999442565884722,0.011326327921258107,0.02976168190511559,0.010025933734960423,-552.5931377652431,-850.0,336.1031604228282,0.999426123275115,3.8519179934713756e-20,0.033873690851180756,1.9151388773626492e-20,1.02
52,2.5294229591845873e-22,3.239259042878776e-22,4.777265836059982e-22,1.0,2.114232499495698e-24,5.305048724391321e-24,4.0215090106746162e-25,9.815067420621394e-22,24.86898871648581,96.85831611286439,-0.9921147013144783,0.12533323356434004,-4.60890568812794e-24,-2.7742646367483673e-24,-327.42578026815374,-400.13101128351417,443.2867654683741,0.9975309208005236,0.022857103600970916,0.06336105536068361,0.01987439371463463,-527.4257802681537,-850.0,346.4284493555097,0.9974991804508507,4.8039613235841414e-24,0.07067803760513379,3.443373575315604e-24,1.04
53,8.301007841347193e-23,-8.550592549942934e-22,3.0188254382248668e-22,1.0,-1.339258116654995e-25,4.773138518507871e-25,-6.1404181375824005e-25,-2.802335374843322e-22,36.8124552684683,92.97764858882637,-0.982287250728687,0.18738131458576046,3.9641721724108424e-25,-1.504289545408844e-24,-299.51889956221095,-388.18754473153166,448.42945774100934,0.9938970533424363,0.034513004262439986,0.1005932077716399,0.029300280613614185,-499.51889956221095,-850.0,355.451809152183,0.9939037027135341,8.152628338948634e-25,0.1102516654381577,1.3140043933995064e-24,1.06
54,4.343669288331913e-22,2.3899239659509088e-21,-8.571973281157776e-23,1.0,1.6573095149607603e-24,3.919041245504224e-24,-1.4501768422637933e-24,9.706647208484515e-22,48.17536741017219,87.6306680043875,-0.9685831611286271,0.24868988716489052,-5.237922803213809e-24,-5.073500106209943e-24,-269.0073215914994,-376.8246325898278,450.24339470600324,0.9881802679680074,0.04620080001989327,0.14112837174893378,0.0380529468344262,-469.0073215914994,-850.0,362.61272670161577,0.9883271334820201,6.166408640919339e-25,0.1523465694464218,-7.354079901550423e-24,1.08
55,-2.136964007703331e-23,1.62015556938973e-22,-3.865858355699668e-22,1.0,1.2975388011703298e-23,1.323751399742199e-23,4.802661167988954e-25,1.6211860228914795e-21,58.77852522924813,80.9016994374958,-0.9510565162951473,0.30901699437498287,-1.2323862548349958e-23,-7.793174697958429e-24,-236.18872169782878,-366.22147477075185,448.2440144791783,0.9800628707044743,0.05780498607337701,0.18447263848499315,0.04588244434829323,-436.1887216978288,-850.0,367.3423150416825,0.9804872009061222,8.270571210619362e-24,0.19658293124441742,8.87886740870428e-24,1.1
56,3.881992159147809e-23,6.936134348389825e-22,6.976163369392035e-22,1.0,-1.639712114303584e-23,1.5039954819635664e-24,1.002394959950196e-24,-3.732062204008134e-21,68.45471059286982,72.89686274214206,-0.9297764858882429,0.368124552684713,4.6151878321171424e-24,-1.3543443761893938e-23,-201.57118118458098,-356.5452894071302,442.01409532040395,0.9693220762340072,0.06917665921278347,0.22993016232469293,0.052549241602047284,-401.571181184581,-850.0,369.11723257826185,0.9701755393900603,-1.375583458886963e-23,0.2424034297685993,3.1808492058156667e-23,1.12
57,2.3954118136052974e-21,1.80314189224418e-21,-1.1244785875512432e-21,1.0,6.2655773725575565e-24,-1.9542956008467474e-23,-9.285817822255101e-25,-1.4010275313058173e-21,77.05132427757995,63.74239897486981,-0.9048270524660089,0.4257792915651069,1.9757784264671466e-23,6.0097032566537906e-24,-165.9061926099673,-347.94867572242003,431.28506628207805,0.9558981700726795,0.0801211039478906,0.27657551322257806,0.0578384182672936,-365.90619260996726,-850.0,367.5426673072082,0.9573184079729411,-3.1132078860349264e-24,0.28903540569517183,3.54718436361473e-23,1.1400000000000001
58,1.3488726140508713e-22,2.2860353755824038e-21,4.578424839683797e-21,1.0,6.481047890933807e-24,-1.894955588570356e-23,2.2507184834256935e-26,-7.884533039465351e-22,84.4327925502026,53.58267949790042,-0.876306680043851,0.48175367410174846,2.156519182144455e-23,2.828899368426522e-23,-130.18784028365988,-340.5672074497974,416.0413148559509,0.9399720614253788,0.09038747803945732,0.3232502163395813,0.06157860967347637,-330.18784028365985,-850.0,362.45863535805046,0.9420491592774187,1.0939548689771144e-23,0.3354748596939987,2.8962218491333456e-23,1.16
59,2.059975241396005e-21,8.818692278051472e-21,-4.0276415079050756e-23,1.0,7.3840469487224e-24,-1.010534151897106e-23,5.408909557041387e-24,4.5024767857816405e-22,90.48270524660315,42.57792915650788,-0.8443279255020004,0.5358267949790291,1.644596529347345e-23,1.5931719099306918e-23,-95.59744052637224,-334.51729475339687,396.6260975774335,0.9220340303943282,0.09966609165725794,0.368601109570706,0.06366426754759939,-295.5974405263722,-850.0,354.04816842092566,0.9247766044669884,-5.21101862345187e-23,0.3805104884303448,4.38978988407597e-23,1.18
60,9.941781452828262e-22,-2.876630437871913e-21,-8.365297371432766e-22,1.0,-5.0970712740446216e-23,-6.628153263724676e-24,2.205288515832857e-24,-3.888266326592309e-21,95.1056516295166,30.90169943749519,-0.8090169943749307,0.5877852522925046,1.5897682019218725e-23,-8.672434518017256e-25,-63.3826454382237,-329.8943483704834,373.80941066588423,0.9029126510616203,0.10759991358210425,0.4111752987894756,0.06407711590267708,-263.3826454382237,-850.0,342.907711228389,0.9062210457939583,-1.4594244762001981e-22,0.42280422908631154,9.051914649050563e-23,1.2
61,-4.6999913595645796e-21,6.258619898552171e-21,6.765675681862474e-22,1.0,1.7003638597742274e-23,8.328928522820114e-24,-1.4225905212953223e-24,-6.652981866403487e-21,98.22872507287018,18.738131458572724,-0.7705132427757705,0.6374239897487202,2.5151984510736857e-24,-8.21754198478939e-25,-34.68484269346228,-326.77127492712987,348.76979472337894,0.8837278380469161,0.11381512006000985,0.4495718252268708,0.0628999256190092,-234.6848426934623,-850.0,330.03166326480624,0.8873838221465624,4.348422554319475e-24,0.46103140041965174,1.8057772704904675e-24,1.22
62,-2.2038012558189804e-21,-3.0769141743771965e-23,1.4331162208479278e-21,1.0,1.9077277133945665e-23,3.215917291268738e-23,8.929638962133795e-25,1.3972192650601197e-21,99.80267284282847,6.2790519529314155,-0.7289686274213909,0.6845471059287179,-1.9671482045678357e-23,3.461984893018021e-24,-10.361623814955145,-325.1973271571715,322.9607316834667,0.8657483873192128,0.11796899768745835,0.482623191032122,0.06031501392288927,-210.36162381495515,-850.0,316.6816797305353,0.8694294872558134,-4.602306839012653e-24,0.4940570480038736,-5.366345330720988e-24,1.24
63,-4.894429403801689e-22,-1.4619160087695677e-21,8.704957614514025e-22,1.0,1.0914175701989552e-24,7.185360796918888e-24,6.430507843926999e-25,4.1673558157886016e-21,99.80267284282847,-6.279051952931353,-0.6845471059286665,0.7289686274214392,-5.3418504834237235e-24,2.574271916745376e-23,9.12993248512343,-325.1973271571715,297.883193140147,0.8501774161380692,0.11980357482418316,0.5095525250307863,0.056583467369757744,-190.87006751487658,-850.0,304.16224509307835,0.853497911123012,7.633556434158837e-24,0.5210962633789554,-1.3068654945577042e-23,1.26
64,-1.4956945944217701e-18,2.162779092619954e-18,-2.3358221942351833e-17,1.0,-3.157809773993635e-20,-3.9259749256427973e-20,-1.1422969338013085e-21,-3.0354881252558916e-17,98.22872540784545,-18.738131522472703,-0.637423990231398,0.7705132434853772,4.15339240670069e-20,-1.5290876643540094e-19,23.741811908544644,-326.7712745921545,274.84252831005216,0.8379375161495002,0.11918629160429839,0.5300475923141169,0.05200875260729394,-176.25818809145534,-850.0,293.5806598325249,0.8405085851308501,-8.13997764680359e-21,0.5417982380919404,-8.376118676337096e-22,1.28
65,-7.795699914350052e-22,-2.9351876134718067e-22,3.729994287975492e-21,1.0,5.9862643666734435e-24,5.694673540963272e-24,1.395479424798502e-24,-1.993623029248948e-21,95.10565162951664,-30.90169943749512,-0.5877852522924476,0.8090169943749722,-1.72311320771987e-24,-1.1512800669284294e-23,33.74016579932179,-329.8943483704833,254.78262791072748,0.8295392308406918,0.11612245913197972,0.5442251797841515,0.04689555064953175,-166.25983420067823,-850.0,285.6843273482226,0.8310331303589148,6.138273305878554e-24,0.556222919561996,7.188084454376812e-24,1.3
66,1.1524160588507815e-21,4.816857919209482e-22,-1.1490848947900116e-21,1.0,-7.613293259138892e-24,-1.5960348892170653e-23,7.787316795556666e-26,-1.774072089418886e-21,90.4827052466031,-42.5779291565079,-0.535826794978969,0.8443279255020384,1.6185176657191905e-23,-2.074802425691805e-24,39.55987205174362,-334.51729475339687,238.2441990760018,0.8250728711736202,0.11073792922830092,0.5525108944360704,0.04151601882001876,-160.4401279482564,-850.0,280.82212823250967,0.8252755204463689,-1.4429335041606753e-23,0.5647303032034267,-9.938769855790542e-24,1.32
67,6.940094235383998e-22,4.816857919209482e-22,-1.7399750787818714e-21,1.0,-1.6482199531663385e-25,2.6830405320842185e-23,-1.8310884722246236e-25,-2.527592599586334e-21,84.43279255020263,-53.582679497900386,-0.4817536741016866,0.876306680043885,-1.46830137830456e-23,-2.9308874355402814e-23,41.669785698047896,-340.56720744979737,225.42576962968815,0.8242985302506263,0.10324411111318348,0.555490874525159,0.03608981678721155,-158.3302143019521,-850.0,279.00844912758856,0.8231412945024561,1.2427228542147633e-23,0.5678366043958741,-1.3657317411844124e-23,1.34
68,-1.9380017510091876e-22,2.0104108553580656e-21,-1.9889604134972687e-21,1.0,-1.8739102923979103e-23,-3.891876826516285e-23,-2.3290961537263255e-24,1.2372994443166058e-21,77.05132427757988,-63.74239897486992,-0.42577929156504213,0.9048270524660394,1.949297145101105e-23,1.4886474372886925e-23,40.483490439089124,-347.9486757224201,216.28919001081331,0.8267748263189558,0.09390111143957938,0.553785800332008,0.030777511198806198,-159.5165095609109,-850.0,280.03158898568324,0.8243444002685802,-5.58381594121118e-24,0.5660886059200371,4.42514464204362e-24,1.36
69,-7.088143819370403e-22,1.3537637166422525e-22,-5.320637442435379e-22,1.0,-3.17905370945299e-23,-4.803019949815331e-23,-5.290387922594491e-25,1.925767823807667e-21,68.45471059286974,-72.89686274214215,-0.36812455268464667,0.9297764858882692,2.752393712398559e-23,2.606878440871402e-23,36.31788040329035,-356.54528940713027,210.6588802858267,0.8319754349359292,0.0829893604348068,0.5479690161839322,0.02568266004975266,-163.68211959670964,-850.0,283.55574302796884,0.8285058673069147,1.5725550408871554e-23,0.5599803816587365,-5.76639904628691e-24,1.3800000000000001
70,-2.823671190891263e-22,8.243681246083147e-23,-1.1695407403531197e-21,1.0,2.810247592736107e-24,2.4162179310569457e-23,3.2294355894792637e-25,-3.2472317914407063e-21,58.77852522924811,-80.9016994374958,-0.3090169943749154,0.9510565162951692,-9.746526364902356e-24,-1.8038284388573583e-23,29.385259945912036,-366.22147477075185,208.2909742610203,0.8393706432707432,0.0707923682084922,0.5385260514641751,0.020857989300578222,-170.61474005408797,-850.0,289.19267369851605,0.8352227598525803,-2.16118922993316e-24,0.5499117578547513,-5.006832616341381e-25,1.4000000000000001
71,-2.2600321859754946e-19,8.049199365344785e-18,2.2192765085099126e-18,1.0,1.7753923551250218e-20,2.6421003098413623e-20,-1.3149682735585452e-21,-3.450489723252209e-18,48.17536757445777,-87.63066830322171,-0.2486898872994951,0.9685831619762124,-1.1235199942638778e-20,-1.9529383317903344e-20,19.80310452427906,-376.82463242554223,208.91038690209587,0.8484735393937458,0.05758848898969558,0.5258422983011626,0.0163127669604051,-180.19689547572094,-850.0,296.54105520531755,0.8441059559530487,2.5486182786616644e-20,0.536176407713932,1.1576428361798532e-21,1.42
72,-4.132644717745436e-18,3.664560349386975e-19,-7.942039724371841e-18,1.0,-1.0944218449422625e-20,-3.1536453969815266e-21,3.965166615117159e-21,-2.4009044581748654e-17,36.81245539400433,-92.97764890589426,-0.18738131466684416,0.982287251583059,6.626071275830931e-20,-8.85360048717539e-20,7.610877833434935,-388.18754460599564,212.22347266409534,0.8588598763744462,0.04364824330162474,0.5102059057616197,0.01202017366471452,-192.38912216656507,-850.0,305.2011215699896,0.8547942759332988,-5.247838909176177e-20,0.5189670022792424,-2.6640497308705674e-20,1.44
73,-1.0393691894332419e-18,5.456828602845367e-18,-5.0388065149769946e-18,1.0,-2.6477254548263587e-20,-6.291078310658053e-20,2.7012897641554253e-21,-4.7924718042678456e-18,24.868988801292886,-96.85831644316593,-0.1253332335916177,0.9921147021722557,6.684250172579227e-20,-1.04731577490292e-20,-7.21116166119878,-400.13101119870714,217.91535529749967,0.8701715513371332,0.02923424177713858,0.49181707767708593,0.007924498618180438,-207.2111616611988,-850.0,314.7736717406656,0.8669537459946627,1.8031466507885146e-20,0.4983886085973567,7.675792321939073e-21,1.46
74,1.257433760727979e-19,-1.1823050844129788e-18,1.0454355793667047e-17,1.0,8.95027677728459e-20,1.0284048932943157e-19,-2.1726559268372255e-21,4.637485011141942e-18,12.5333233991711,-99.21147046977525,-0.06279051950271218,0.9980267292860717,-1.126791973489448e-19,1.5518704908474277e-20,-24.722301528870812,-412.4666766008289,225.6388469330956,0.8821104752130224,0.014601906775732507,0.4707996479602174,0.003948327956740594,-224.72230152887082,-850.0,324.85031740287087,0.8802684258003076,-3.2352800464665734e-20,0.4744760280559237,-2.303836547956412e-20,1.48
75,-6.839976735290136e-18,1.038140964837287e-18,-5.832615977584104e-18,1.0,-1.086286197833996e-20,-5.06243106709144e-21,3.993082325483708e-21,-5.2043134269365886e-18,2.1725676813133532e-14,-100.0000003410165,8.041018810409041e-11,1.0000000008544374,8.769651630567412e-22,8.178264396733003e-21,-45.00000129171485,-425.0,235.0000005012486,0.8944271950651353,-3.63983612432277e-09,0.4472135910387722,2.0370957527909308e-09,-245.00000129171482,-850.0,335.0000008422651,0.8944271935715029,1.707065334246152e-22,0.44721359350276774,1.795506074980221e-21,1.5
76,-1.5802087543718697e-18,-7.199511190647955e-18,-3.814209266744705e-19,1.0,-4.374338029544551e-20,-1.2687809225558846e-19,-2.041129859760485e-21,1.2659175039281963e-17,-12.533323399171012,-99.21147046977526,0.06279051966321521,0.9980267292759738,5.660740144055431e-20,6.777395139620513e-20,-68.11484854209515,-437.53332339917097,245.54396017994551,0.9069063658553498,-0.014329420224484876,0.42106931270304077,-0.004018471893763129,-268.11484854209516,-850.0,344.7554306497208,0.9091090795816816,2.120485515377038e-20,0.4165581407588769,8.31377776716047e-21,1.52
77,-4.422474974029248e-19,3.9142929908341015e-20,6.249386087899305e-18,1.0,-1.982025271541814e-20,-5.1439597811736804e-20,3.848241789239365e-23,1.3777724736598175e-17,-24.86898880129281,-96.85831644316593,0.12533323375116978,0.9921147021520994,-3.9429113328379774e-20,7.664790451863309e-20,-94.09962674644817,-449.8689888012928,256.74472534258035,0.9193503526621182,-0.028151612636008114,0.3923456773627039,-0.008202924256431966,-294.09962674644817,-850.0,353.60304178574626,0.9239691489667419,-1.5776528513808306e-20,0.3824670123970801,-4.417712930629454e-21,1.54
78,-1.0812481687066357e-18,5.0573510012140475e-18,1.400151835734424e-17,1.0,2.659560627612173e-20,4.127869549221429e-20,1.6548559016736669e-21,-9.459243168803078e-18,-36.812455394004246,-92.97764890589427,0.1873813148248158,0.9822872515529242,1.79449720148991e-20,-4.6069548531921927e-20,-122.91067469107394,-461.81245539400425,268.0032874753804,0.9315621846760943,-0.041240461197412974,0.3610144144980888,-0.012637864345578998,-322.91067469107395,-850.0,360.98093638127466,0.9386270935903951,8.674332041861989e-21,0.3449335935013797,3.872840056027609e-21,1.56
79,3.456727540611024e-18,-2.6061728674014707e-19,4.642338259754093e-18,1.0,1.4779907364188555e-20,1.0355542212878147e-20,7.117328410322848e-21,-3.165565610151192e-19,-48.175367574457496,-87.63066830322137,0.24868988745522888,0.9685831619362274,5.027280793125883e-20,-3.2388613826453463e-20,-154.38113404856423,-473.1753675744575,278.66009105444823,0.9433297490075208,-0.053380414527691544,0.32707372871133455,-0.01738662488027281,-354.38113404856426,-850.0,366.29075935766963,0.9526615479432903,7.284338285878518e-21,0.3040328625337932,8.389652264466582e-21,1.58
80,-3.923101676476183e-22,9.001000747323992e-23,-5.669615019474631e-22,1.0,-6.90911628891846e-24,-6.370625938981668e-24,8.111556286183328e-25,2.6906696524940785e-24,-58.77852522924806,-80.90169943749584,0.3090169943749825,0.9510565162951474,-8.414582842645637e-24,7.334333208953491e-24,-188.16867626508525,-483.77852522924803,288.02921520402873,0.9544143286835955,-0.06436934040845436,0.29059333532213705,-0.022480896003352742,-388.16867626508525,-850.0,368.9309146415245,0.965614441651904,-9.970688402130628e-25,0.25997836462494817,1.516493029424708e-24,1.6
81,3.3569973438303333e-22,2.942720024215178e-22,-9.310162629099175e-22,1.0,-3.0934218518019733e-24,-1.7319457788890222e-23,-1.198102119471303e-24,2.979572367587162e-23,-68.45471059286982,-72.89686274214206,0.368124552684713,0.9297764858882429,-1.5980763539763128e-23,1.192815911201855e-23,-223.70532889251268,-493.45471059286984,295.461736153548,0.9645480593859391,-0.07402263982849973,0.2517711687438787,-0.027910007446506027,-423.7053288925127,-850.0,368.35859889569,0.9770109390568432,1.4549355786612047e-24,0.21318917646316243,3.531431052711257e-24,1.62
82,-4.906672586973219e-23,-3.496424440724844e-22,1.1570046570687045e-21,1.0,-1.1625133891984609e-23,-2.0096497819958975e-24,-3.9394634954764495e-24,-4.59161603660225e-21,-77.05132427757992,-63.742398974869815,0.4257792915651068,0.9048270524660089,9.336702091110769e-24,-1.6998420919536584e-23,-260.16412720510573,-502.0513242775799,300.44200183495855,0.9734458979280075,-0.08217896653892987,0.21099764885183284,-0.03361091252075406,-460.16412720510573,-850.0,364.1844008098284,0.9864004667596685,-2.3857274584473408e-23,0.16435972490037154,-2.6044471808432895e-24,1.6400000000000001
83,5.627716897913571e-22,2.3052052746031788e-23,-5.453918089697e-21,1.0,-1.874765622582653e-23,-1.0616079772700898e-23,-1.3722187495057413e-24,1.1516917740872441e-20,-84.43279255020268,-53.58267949790029,0.48175367410174913,0.8763066800438506,-6.284744891147891e-24,3.458092527834917e-23,-296.46401937677786,-509.4327925502027,302.7103080232442,0.9808369509112752,-0.08870778693560186,0.16891614375014777,-0.039460621322644135,-496.46401937677786,-850.0,356.2929875211445,0.9934213410558281,-1.0149712425123374e-24,0.11451654517692442,-4.1706597854764434e-23,1.6600000000000001
84,-7.957524025785218e-22,-2.7781405001235724e-22,-8.577182676395558e-21,1.0,-7.395364084310654e-24,-5.2112842571053285e-23,-3.0077804695583058e-24,3.6740702754855866e-21,-90.4827052466031,-42.57792915650796,0.5358267949790286,0.8443279255020006,-2.5157003641366934e-23,4.2464872032500826e-23,-331.3362946731295,-515.4827052466031,302.38696425691285,0.9865155066863617,-0.09351834121028255,0.12645848460916503,-0.045273906161765555,-531.3362946731295,-850.0,344.9648934134208,0.9978829736450369,-5.941049622291453e-23,0.06503515113323355,4.841370403699278e-23,1.68
85,1.4458049015399234e-21,1.2617530349127006e-21,5.906106633759277e-21,1.0,1.4514935808657112e-23,-8.816759620359625e-23,8.210459739614106e-24,9.326829351771966e-21,-95.10565162951661,-30.901699437495196,0.5877852522925046,0.8090169943749308,-4.741802442926493e-23,8.205067779155608e-23,-363.4645898310028,-520.1056516295166,300.0504539872733,0.9904026206901181,-0.09656869580137656,0.08482634469667862,-0.05080971509406392,-563.4645898310029,-850.0,330.9521534247685,0.9998454065500755,6.29565144918938e-23,0.017583030698000834,-1.5935162419904524e-22,1.7
86,4.918415025890936e-21,1.0286495677635714e-21,-2.0612970263514855e-21,1.0,1.7850608075214948e-24,-2.490512600710879e-24,-1.048598050594728e-24,8.139627973312365e-21,-98.22872507287013,-18.73813145857281,0.6374239897487197,0.7705132427757707,1.421357284677678e-23,4.156713802442394e-24,-391.6813909584069,-523.2287250728701,296.711142358759,0.992596649185236,-0.09787246284757961,0.04539218878357709,-0.05578908698537952,-591.6813909584068,-850.0,315.4492738173318,0.999660965290751,-1.7460607346620692e-23,-0.026037558454460662,-6.850555188783013e-25,1.72
87,2.0155430860293912e-21,8.063881222995978e-22,-3.855926907714132e-21,1.0,-2.90165296353576e-24,-3.633516343628465e-24,-3.6946932780812945e-24,1.6723620144419668e-21,-99.80267284282847,-6.2790519529314315,0.6845471059287178,0.7289686274213909,1.7731855797263723e-23,-9.530231879738261e-24,-415.1644966016005,-524.8026728428284,293.6446706897737,0.9933842199870374,-0.09750003338461789,0.009518638823083066,-0.059924373037671765,-615.1644966016005,-850.0,299.9237226427051,0.9979409935704567,-1.7627287753357965e-24,-0.06413870396766302,5.40489795960219e-24,1.74
88,-2.9437369397868137e-21,2.2061947708591638e-21,-3.7141335705219763e-22,1.0,-1.7799718138139062e-24,3.7446676899855325e-25,1.719450139473158e-24,-2.3337650129833617e-21,-99.8026728428285,6.279051952931337,0.7289686274214391,0.6845471059286665,-3.347014332334217e-24,4.3594311327807336e-24,-433.55457748335016,-524.8026728428285,292.1151227026051,0.9931937038704839,-0.09557160306457352,-0.02165824558183622,-0.06295439366730322,-633.5545774833502,-850.0,285.83607074967375,0.9954368808103868,4.344601007887931e-24,-0.09542230518846377,1.2949467167546195e-25,1.76
89,-2.3109872808747678e-22,-1.7264097966789765e-21,-5.0938441459341675e-23,1.0,1.6970634211717366e-24,1.5891964302817851e-24,1.3794146946937237e-24,2.4556980838707325e-21,-98.22872507287019,18.73813145857273,0.7705132427758158,0.6374239897486655,1.3645608102331117e-23,2.833509371615314e-24,-446.94049432101,-523.2287250728701,293.092632544138,0.9925029255873847,-0.09224158565325505,-0.04739727302971043,-0.06467558339501679,-646.94049432101,-850.0,274.35450108556523,0.9928733196333268,7.710329586780964e-24,-0.11917454074472247,3.7084147996395504e-24,1.78
90,1.0412555214860506e-18,-3.825056950849871e-18,-4.274409583248297e-18,1.0,-9.997401006352883e-21,7.327870894450475e-21,-1.6448165744642323e-20,1.067169896473161e-17,-95.10565195384174,30.901699542874738,0.8090169951134444,0.5877852527296737,6.446415415818484e-20,-6.809059717959663e-21,-455.7271180728721,-520.1056519538417,297.0851739288142,0.9917409792936291,-0.08767777729492642,-0.06739950900817754,-0.06495958636485828,-655.727118072872,-850.0,266.18347438593946,0.9908052066580153,-7.90768317981411e-21,-0.13529615313508775,-1.9427181227226994e-20,1.8
91,6.004028267366234e-22,-6.4246946268425194e-24,-1.5330237311597288e-22,1.0,1.2598593039331198e-24,-5.739363833862138e-25,-4.0929334735704175e-25,1.8661631525864356e-21,-90.48270524660313,42.577929156507885,0.8443279255020385,0.5358267949789691,9.755844784637178e-24,-1.1424711701405719e-24,-460.45828803668985,-515.4827052466031,304.13381266014113,0.9912239795641496,-0.08204145466498353,-0.08172891542406518,-0.06375426604153424,-660.4582880366899,-850.0,261.55588350363325,0.9895525122382373,-1.4991361343080231e-24,-0.1441729014998248,-4.735619085078732e-25,1.82
92,8.801303509540752e-23,-5.908774281849781e-22,-9.339279374670356e-22,1.0,-1.5057024861067196e-24,4.9333676247043845e-24,-1.1310351191514234e-24,-4.063067478187504e-21,-84.43279255020263,53.58267949790037,0.876306680043885,0.4817536741016867,-3.67202021907895e-24,-1.4449100272898384e-23,-461.6693960206629,-509.43279255020263,313.9269269671744,0.991137485854427,-0.07547402178081435,-0.09066571589595819,-0.06107277735915109,-661.6693960206629,-850.0,260.344247469274,0.9892152848330886,-9.117221443025467e-25,-0.146468837163475,-2.8908973481929176e-23,1.84
93,7.782946791193938e-22,3.529768453626459e-21,-5.876185167789044e-22,1.0,-1.3073252986614682e-23,-1.0024588815034355e-23,9.136321694645587e-25,-4.71647781868359e-22,-77.05132427757988,63.7423989748699,0.9048270524660393,0.4257792915650422,-7.633359977074854e-24,4.3966763341822175e-24,-459.80263024755834,-502.0513242775799,325.9495562382743,0.9915515454427057,-0.0680920847905233,-0.09456456392780685,-0.05697845181013704,-659.8026302475583,-850.0,262.2071572634044,0.9897322154823522,5.352713684498174e-24,-0.1429340464805178,3.1333588565884643e-24,1.86
94,2.4273921890892325e-22,5.251731830759517e-22,1.2609461873132392e-21,1.0,-4.029847257799373e-24,-1.9636965033456608e-23,5.21035103070133e-26,-1.4691137806709505e-21,-68.45471059286974,72.89686274214213,0.9297764858882691,0.36812455268464667,-1.5959831379326972e-23,1.0361406322709271e-23,-455.17788646122835,-493.45471059286973,339.606904291877,0.9924470535214174,-0.05998934326149749,-0.09375780626271897,-0.051571294513921825,-655.1778864612284,-850.0,266.71004154973485,0.9909441214669299,1.3204408041071728e-24,-0.13427489763376294,4.391717956981391e-24,1.8800000000000001
95,1.0350668613651939e-22,4.593587230544133e-22,-2.786208976118187e-22,1.0,-4.942098010200928e-24,-5.786803745482238e-24,1.2145838650788828e-24,-2.2191614556405494e-21,-58.778525229248125,80.9016994374958,0.9510565162951692,0.3090169943749155,-7.294163364089165e-24,-3.240420213948731e-24,-447.996953159205,-483.7785252292481,354.30161023631445,0.9937391320023677,-0.05124208105338222,-0.08850838863039492,-0.044978348113481906,-647.996953159205,-850.0,273.39991079881867,0.9926416203586408,-5.65461995050864e-24,-0.12108927918662143,-1.107140746805583e-23,1.9000000000000001
96,9.025413458122213e-19,2.22090540797332e-18,-7.6830219513037e-18,1.0,7.75767130536337e-21,2.6467896112238088e-20,-2.720357897232169e-21,6.6355267470216775e-18,-48.17536757445777,87.63066830322171,0.9685831619762124,0.2486898872994951,3.1037504814279686e-20,-5.621768248878948e-21,-438.36172020402233,-473.17536757445777,369.47050361677015,0.9952926178738827,-0.04191550114561956,-0.07899901025920397,-0.037347744237278595,-638.3617202040223,-850.0,281.83983531354846,0.9945931775344751,-5.543985860875238e-21,-0.10384804648750529,-2.0471450406262105e-20,1.92
